ENSEMBL,RNAseq_MEAN,RNAseq_SD,RNAseq_VAR,RNAseq_CV,RNAseq_FF,RNAseq_GC,scRNAseq_MEAN,scRNAseq_SD,scRNAseq_VAR,scRNAseq_CV,scRNAseq_FF,scRNAseq_GC
ENSG00000003249,0.934172622272682,0.27684710681392,0.0766443205512381,0.296355406070881,0.0820451367593877,0.159457877059005,0.00261859035882315,0.0351742536841017,0.00123722812223354,13.4325147748233,0.472478682305079,0.995072052966268
ENSG00000003393,1.63822950232147,0.136692772043987,0.0186849139290693,0.0834393299902635,0.0114055533138621,0.0457783451860478,0.000552018337188222,0.017507234442358,0.000306503257819687,31.7149508683596,0.555241080180237,0.999083750789914
ENSG00000003400,3.09827703477364,0.129647033741791,0.0168083533580452,0.0418448809730998,0.00542506469544071,0.0236765124102956,0.00376147850166897,0.0419902798872477,0.00176318360500939,11.1632380375474,0.468747489644583,0.992912352423839
ENSG00000003402,3.27290355384018,0.0652454479309169,0.00425696847570598,0.0199350353157711,0.00130067030869614,0.0111899749775208,0.0170161989112075,0.0914269071042768,0.00835887934265405,5.37293361351455,0.491230702360241,0.969628433933492
ENSG00000003436,0.103732788561867,0.0876430401267549,0.00768130248265997,0.844892356041153,0.0740489346633033,0.411022191989489,4.20744997642569e-06,0.000423313968285556,1.79194715745665e-07,100.610576633681,0.0425898624463016,0.999901267535713
ENSG00000003509,2.78302190581261,0.107719402439146,0.0116034696618467,0.0387059125241391,0.00416937776796213,0.0215375404150251,0.00642556773658105,0.0564026852006243,0.00318126289784073,8.7778524035349,0.495094445854123,0.988312078691569
ENSG00000003756,3.83938948616967,0.0865606867280705,0.00749275248683516,0.0225454299543928,0.00195154789943185,0.0127804476054236,0.0082297570643122,0.0650987563017497,0.0042378480720346,7.91016743180017,0.514942061948797,0.985742503834255
ENSG00000003987,1.08931297081589,0.107691984552097,0.0115975635367691,0.0988622989327267,0.010646677169448,0.0525329620255992,2.1841009230432e-05,0.00223579830502927,4.99879406077177e-06,102.366986865884,0.228871935725697,0.999904571046856
ENSG00000004059,3.43444437133958,0.189291840913622,0.0358314010364678,0.055115710271292,0.0104329542605147,0.0289401646914862,0.0624355603304274,0.174340276946004,0.0303945321656094,2.79232341350577,0.486814437233407,0.896997844171685
ENSG00000004139,1.46296773619587,0.130715904818823,0.0170866477726037,0.0893498206315344,0.0116794426492506,0.048705741511935,0.00196348706894763,0.0308927749117483,0.000954363541747947,15.7336278910693,0.486055424984009,0.996381322086737
ENSG00000004142,3.22310980761131,0.104320980387109,0.0108828669489275,0.0323665610587504,0.00337651138140805,0.0174421183045529,0.0132473911275708,0.0806677917355622,0.00650729262349204,6.0893341910676,0.49121314233328,0.975831314850403
ENSG00000004455,3.38276447804648,0.0640236131920691,0.00409902304616769,0.0189264176112675,0.00121173764025536,0.01064423612065,0.0173694383868186,0.0919527978286046,0.00845531702850824,5.29394190996908,0.486792770163764,0.968512185862045
ENSG00000004468,2.08328657066109,0.214952781939793,0.0462046984636561,0.103179651310084,0.0221787530886804,0.0577343510368199,0.00203386931124663,0.0317209589672338,0.00100621923780093,15.596360489746,0.494731511133419,0.996330187178516
ENSG00000004478,2.85619928556619,0.103658128833149,0.0107450076731897,0.0362923306356757,0.0037619950846881,0.0204899058263962,0.0138067162907649,0.0839814995864597,0.00705289227279054,6.08265555819623,0.510830535245233,0.975436312063326
ENSG00000004487,3.98221593373172,0.0584054792429002,0.00341120000559285,0.0146665776579746,0.000856608496967222,0.00820875042471619,0.00383246415449533,0.0423193321397262,0.00179092587275246,11.0423295388392,0.467304011350446,0.992535498293342
ENSG00000004534,3.97102533461108,0.163556834577532,0.0267508381370223,0.0411875575690707,0.00673650653997709,0.0230343163713007,0.0103867505007644,0.0738381974052824,0.00545207939606145,7.10888332206001,0.524907130065387,0.982068290398233
ENSG00000004660,1.35865422498642,0.228301228335171,0.0521214508593478,0.16803482750547,0.0383625575225873,0.0896781485477695,0.000501775090598835,0.0127404590905757,0.000162319297838633,25.3907763244502,0.323490147039616,0.99861293758582
ENSG00000004700,3.45763181791738,0.136655843072259,0.01867481944579,0.0395229597217701,0.00540104338148945,0.0219379889081882,0.0087667771553451,0.0646837630422747,0.00418398920130914,7.37828302192409,0.477255110648976,0.983882406565867
ENSG00000004766,2.72597888817511,0.171604131195855,0.0294479778434844,0.0629513793889778,0.0108027167676262,0.033265217771576,0.00223569081233062,0.0342174616190489,0.00117083467965109,15.3050956019176,0.523701521334491,0.996130448846435
ENSG00000004777,1.04819639619363,0.542232432900542,0.294016011289241,0.517300417049306,0.28049706367711,0.216014746670539,0.000489089430252803,0.0153033154218801,0.000234191462901554,31.2894012327563,0.478831576426634,0.999083234135604
ENSG00000004779,3.22822410147205,0.136430368247958,0.0186132453802734,0.0422617401889003,0.00576578477677119,0.0239867577447073,0.0348749696216113,0.132020972840519,0.0174295372697572,3.78555090579086,0.499772113319818,0.940741053623374
ENSG00000004838,0.411365234572571,0.127360300753966,0.0162206462081407,0.309603948146712,0.0394312519505805,0.165108881629831,0.000141440140661592,0.00852599878488403,7.26926552798439e-05,60.2799088363693,0.513946429491805,0.9997359068243
ENSG00000004864,1.93040806029249,0.141431453916585,0.020002856156959,0.0732650556251592,0.0103619833383457,0.0405721720501599,0.000343344458649666,0.0109484348934523,0.000119868226616164,31.8876120398483,0.349119444325944,0.99909669876949
ENSG00000004866,0.558764162016332,0.130797649782954,0.0171080251887442,0.234083820463651,0.0306176135688604,0.125682285284396,0.000367783035448313,0.0126922513140368,0.000161093243418669,34.5101597700543,0.438011620689092,0.999243364601996
ENSG00000004897,3.21624472503585,0.154699907454479,0.0239320613664244,0.0480995448668026,0.00744099513949693,0.0234152023934277,0.00232464115128672,0.0323027049496353,0.00104346474706319,13.8957812614456,0.448871322133149,0.995409655719361
ENSG00000004961,1.66442514075061,0.136799435597766,0.0187140855798673,0.0821902002369856,0.011243573004087,0.0464249160846,0.00561993517141311,0.0513507174440851,0.00263689618202226,9.13724373642074,0.469204021326677,0.989346442814814
