ENSEMBL,MEAN,SD,VAR,CV,FF,GC
ENSG00000243485,0,0,0,NaN,NaN,NaN
ENSG00000237613,0,0,0,NaN,NaN,NaN
ENSG00000186092,0,0,0,NaN,NaN,NaN
ENSG00000238009,0,0,0,NaN,NaN,NaN
ENSG00000239945,0,0,0,NaN,NaN,NaN
ENSG00000237683,0.000253637873037427,0.0112716482095735,0.000127050053360382,44.4399256096516,0.50091120793161,0.999539474024172
ENSG00000239906,0,0,0,NaN,NaN,NaN
ENSG00000241599,0,0,0,NaN,NaN,NaN
ENSG00000228463,0,0,0,NaN,NaN,NaN
ENSG00000237094,0,0,0,NaN,NaN,NaN
ENSG00000235249,0,0,0,NaN,NaN,NaN
ENSG00000236601,0,0,0,NaN,NaN,NaN
ENSG00000236743,0,0,0,NaN,NaN,NaN
ENSG00000231709,0,0,0,NaN,NaN,NaN
ENSG00000235146,0,0,0,NaN,NaN,NaN
ENSG00000239664,0,0,0,NaN,NaN,NaN
ENSG00000230021,0,0,0,NaN,NaN,NaN
ENSG00000223659,0,0,0,NaN,NaN,NaN
ENSG00000185097,0,0,0,NaN,NaN,NaN
ENSG00000235373,5.46892983236388e-05,0.00559837868320033,3.13418438805119e-05,102.366986865884,0.573089157133411,0.999904571046856
ENSG00000240618,0,0,0,NaN,NaN,NaN
ENSG00000229905,0,0,0,NaN,NaN,NaN
ENSG00000228327,0.000112391483053209,0.0059977621150057,3.59731503881977e-05,53.364916558368,0.32007007480422,0.999673002526603
ENSG00000237491,0.000257781818266607,0.0121147478977256,0.000146767116625447,46.996130212706,0.569346269695619,0.999577504672795
ENSG00000269831,0,0,0,NaN,NaN,NaN
ENSG00000177757,0,0,0,NaN,NaN,NaN
ENSG00000225880,0.00212277858555452,0.0316803728465142,0.00100364602369415,14.9240118880503,0.472798260979243,0.996020641722627
ENSG00000230368,1.68141403773342e-05,0.0017212128871677,2.96257380295216e-06,102.366986865884,0.176195377014085,0.999904571046855
ENSG00000269308,0,0,0,NaN,NaN,NaN
ENSG00000272438,0,0,0,NaN,NaN,NaN
ENSG00000230699,0,0,0,NaN,NaN,NaN
ENSG00000241180,0,0,0,NaN,NaN,NaN
ENSG00000223764,0,0,0,NaN,NaN,NaN
ENSG00000187634,4.91292708368486e-05,0.00502921542248613,2.52930077657723e-05,102.366986865884,0.514825629099337,0.999904571046856
ENSG00000268179,0,0,0,NaN,NaN,NaN
ENSG00000188976,0.0194559043494117,0.0995893316194218,0.00991803497240317,5.11872025226283,0.509769928669653,0.966070617239957
ENSG00000187961,0.000537364861966732,0.015973828897863,0.000255163209658204,29.7262251934365,0.4748416350193,0.998980964981822
ENSG00000187583,6.06378072220546e-05,0.00574211754930792,3.297191395007e-05,94.6953363316781,0.543751752587744,0.999888193062138
ENSG00000187642,0,0,0,NaN,NaN,NaN
ENSG00000272512,0,0,0,NaN,NaN,NaN
ENSG00000188290,0.000731041872107093,0.0179844076304598,0.000323438917818542,24.6010636553869,0.442435556921369,0.998483058087963
ENSG00000224969,6.49199800042597e-05,0.00484120830755986,2.34372978771866e-05,74.5719315878133,0.361018254713708,0.999832797164959
ENSG00000187608,0.0491484655123073,0.166726194862797,0.0277976240534273,3.39229705596906,0.565584779985989,0.925336710789662
ENSG00000188157,0.000106335725687026,0.00688866880045862,4.7453757842412e-05,64.7822616148199,0.446263544409158,0.99976916547886
ENSG00000273443,0,0,0,NaN,NaN,NaN
ENSG00000237330,0,0,0,NaN,NaN,NaN
ENSG00000131591,0.00232964701346111,0.0325422138940112,0.00105899568512358,13.9687316172693,0.454573452117215,0.995441051377978
ENSG00000223823,0,0,0,NaN,NaN,NaN
ENSG00000272141,0,0,0,NaN,NaN,NaN
ENSG00000205231,0,0,0,NaN,NaN,NaN
ENSG00000162571,4.13120338822457e-05,0.00303609821709219,9.2178923838304e-06,73.4918601622515,0.223128505609401,0.999827921294005
ENSG00000186891,0.00109082687839969,0.0317214143471111,0.0010062481281811,29.080154674634,0.922463635712143,0.998937728772032
ENSG00000186827,0.00137944492033555,0.0312503668432365,0.000976585427836855,22.6543056431965,0.707955361928695,0.998127617701832
ENSG00000078808,0.0271559965031511,0.117710152858237,0.0138556800859095,4.33459154572282,0.510225433425055,0.954171825290779
ENSG00000176022,0.00259375040494253,0.0351509953319971,0.00123559247283008,13.5521888555718,0.476372927200549,0.99516439588079
ENSG00000184163,0.000111238109791691,0.00813131338183981,6.61182573136871e-05,73.0982699819945,0.594384940893931,0.999822609239483
ENSG00000260179,0.000155978924127743,0.00875073365562064,7.65753395116118e-05,56.1020259920116,0.4909338869968,0.999712673987294
ENSG00000160087,0.0273472453876719,0.117370794046651,0.0137759032951415,4.29186897557009,0.50374006960685,0.953537130058469
ENSG00000230415,1.23953073166349e-06,0.000126887026128055,1.61003173996218e-08,102.366986865884,0.0129890425371017,0.999904571046856
ENSG00000162572,0.000110212446518739,0.00757683373277309,5.74084094140882e-05,68.7475323532069,0.520888622178687,0.999797045300021
ENSG00000131584,0.00368103564277151,0.0427170544765619,0.00182474674315356,11.6046294092386,0.49571558665476,0.993316941443027
ENSG00000169972,0.00676501794034902,0.0585041372217909,0.00342273407206614,8.6480387395355,0.505946045117149,0.988089597498796
ENSG00000127054,0.0198621568709461,0.0980784061646577,0.00961937375579956,4.93795345600782,0.48430660468051,0.964407019830836
ENSG00000224051,0.0101089148281837,0.0712602491407201,0.0050780231075975,7.04924814897503,0.50233117935072,0.982106571257322
ENSG00000169962,5.04533806272501e-05,0.00516476055200914,2.66747515595898e-05,102.366986865884,0.528700975592954,0.999904571046855
ENSG00000107404,0.000459337742487079,0.014638845990693,0.000214295811939227,31.8694603918918,0.466532122483393,0.999119548084439
ENSG00000162576,0.000148908861059956,0.00852191144472137,7.26229746716731e-05,57.2290418720627,0.48770082689997,0.999713525967022
ENSG00000175756,0.0759195161695937,0.197353386157467,0.0389483590278185,2.59950795414195,0.513021697093185,0.881391178292815
ENSG00000221978,0.0144031105808973,0.0846905994979626,0.0071724976433243,5.88002147329806,0.497982543634506,0.974672953467276
ENSG00000224870,0.0126065078565034,0.0762411416502614,0.00581271168013522,6.04776061047949,0.461088173370438,0.976137075530416
ENSG00000242485,0.0529069712630554,0.16355964113575,0.0267517562084555,3.09145727360816,0.505637642257856,0.913362502326372
ENSG00000272455,2.44137592630241e-05,0.00249916297382483,6.24581556973697e-06,102.366986865884,0.255831783317229,0.999904571046855
ENSG00000235098,0.000127467847753803,0.00734779748302559,5.39901278515572e-05,57.6443206071657,0.423558793868052,0.999727080505016
ENSG00000225905,0,0,0,NaN,NaN,NaN
ENSG00000205116,0,0,0,NaN,NaN,NaN
ENSG00000225285,0,0,0,NaN,NaN,NaN
ENSG00000179403,0,0,0,NaN,NaN,NaN
ENSG00000215915,0.000599471635886623,0.0188592132509535,0.000355669924444939,31.4597257350809,0.5933056764544,0.999085778671862
ENSG00000160072,0.00319058117352244,0.0407605725812805,0.00166142427715384,12.7752814814864,0.520727788072417,0.994393067037746
ENSG00000197785,0.00313813984026242,0.0386221196420443,0.00149166812564439,12.3073290573357,0.475335135326426,0.994148800599977
ENSG00000205090,0,0,0,NaN,NaN,NaN
ENSG00000160075,0.0903947884841929,0.215862676720405,0.0465966952008981,2.38799913512882,0.515479885314918,0.864396001499428
ENSG00000215014,0.00288617916216855,0.0368311252807849,0.00135653178944887,12.7612054593006,0.470009557005336,0.994511782513603
ENSG00000228594,0.000412911164952287,0.014391145470709,0.000207105067959108,34.85288529888,0.501572942410117,0.999247494225144
ENSG00000272106,0.00448292244785612,0.0458209257644905,0.00209955723791495,10.2212175868453,0.468345652269543,0.991511291693584
ENSG00000197530,0.0286690868742038,0.118966949319001,0.0141531350302697,4.14965952145641,0.493672333980213,0.950515998587991
ENSG00000189409,0.000423647411790131,0.0147968256883862,0.000218946050452487,34.9272184287918,0.516811962871024,0.99926585488089
ENSG00000248333,0.00253968960336675,0.034936278956973,0.00122054358735943,13.7561215790542,0.480587700851873,0.995318222827785
ENSG00000272004,0.000103430063734213,0.00615325916155258,3.78625983092307e-05,59.4919788250813,0.366069563744323,0.99973175506111
ENSG00000189339,0.00238530320201056,0.0356275141497815,0.00126931976449288,14.9362622411068,0.532141894339878,0.995964638050313
ENSG00000269737,0,0,0,NaN,NaN,NaN
ENSG00000008128,0.00709446673267829,0.0597759269284779,0.00357316144015873,8.42571107608977,0.503654689604809,0.98738171521518
ENSG00000215790,0.000806313515794552,0.0202711829294597,0.000410920857359619,25.1405719144919,0.509629132229902,0.998580238029594
